film,filmLabel,locationLabel,boxOffice
http://www.wikidata.org/entity/Q110354,Большой побег,Großhesselohe station,11744471
http://www.wikidata.org/entity/Q110354,Большой побег,Großhesselohe station,11972799
http://www.wikidata.org/entity/Q117315,Пианино,Новая Зеландия,11240484
http://www.wikidata.org/entity/Q128927,Месье Ибрагим и цветы Корана,Улица Де Дегре,11600000
http://www.wikidata.org/entity/Q144970,Hatari!,Танзания,12923077
http://www.wikidata.org/entity/Q156539,Горец,Нью-Йорк,12900000
http://www.wikidata.org/entity/Q156539,Горец,Лондон,12900000
http://www.wikidata.org/entity/Q156539,Горец,Нью-Джерси,12900000
http://www.wikidata.org/entity/Q156539,Горец,Британская Колумбия,12900000
http://www.wikidata.org/entity/Q156539,Горец,Хартфордшир,12900000
http://www.wikidata.org/entity/Q201293,Римские каникулы,Рим,12000000
http://www.wikidata.org/entity/Q221587,Исступление,Лондон,12600000
http://www.wikidata.org/entity/Q221587,Исступление,Pinewood Studios,12600000
http://www.wikidata.org/entity/Q262980,Харпер,Малибу,12000000
http://www.wikidata.org/entity/Q273676,Астерикс на Олимпийских играх,Испания,13202873
http://www.wikidata.org/entity/Q273676,Астерикс на Олимпийских играх,Альмерия,13202873
http://www.wikidata.org/entity/Q276772,Судья Дредд 3D,ЮАР,13414714
http://www.wikidata.org/entity/Q290679,Зуд седьмого года,Нью-Йорк,12000000
http://www.wikidata.org/entity/Q430535,Майкл Коллинз,Килмэнхем,11092559
http://www.wikidata.org/entity/Q464032,Новый кинотеатр «Парадизо»,Сицилия,12397210
http://www.wikidata.org/entity/Q464032,Новый кинотеатр «Парадизо»,Сицилия,13019063
http://www.wikidata.org/entity/Q464032,Новый кинотеатр «Парадизо»,Палермо,12397210
http://www.wikidata.org/entity/Q464032,Новый кинотеатр «Парадизо»,Палермо,13019063
http://www.wikidata.org/entity/Q469639,Бегство с планеты обезьян,Лос-Анджелес,12348905
http://www.wikidata.org/entity/Q469639,Бегство с планеты обезьян,Калифорния,12348905
http://www.wikidata.org/entity/Q471911,Честь дракона,Таиланд,12044087
http://www.wikidata.org/entity/Q471911,Честь дракона,Сидней,12044087
http://www.wikidata.org/entity/Q471992,Армия тьмы,Polsa Rosa Movie Ranch,11502976
http://www.wikidata.org/entity/Q485725,Я видел дьявола,Сеул,12068632
http://www.wikidata.org/entity/Q485725,Я видел дьявола,Сеул,12966357
http://www.wikidata.org/entity/Q486826,"Человек, который слишком много знал",Марокко,11333333
http://www.wikidata.org/entity/Q486826,"Человек, который слишком много знал",Марракеш,11333333
http://www.wikidata.org/entity/Q491800,Гаттака,Сан-Диего,12532777
http://www.wikidata.org/entity/Q499036,Штамм «Андромеда»,Калифорния,12376563
http://www.wikidata.org/entity/Q511332,"Здравствуй, грусть!",Париж,13200000
http://www.wikidata.org/entity/Q511332,"Здравствуй, грусть!",Монако,13200000
http://www.wikidata.org/entity/Q511332,"Здравствуй, грусть!",Сен-Тропе,13200000
http://www.wikidata.org/entity/Q511914,Мечты о баскетболе,Чикаго,11800000
http://www.wikidata.org/entity/Q528095,Супермен III,Аризона,13352357
http://www.wikidata.org/entity/Q528095,Супермен III,Юта,13352357
http://www.wikidata.org/entity/Q528095,Супермен III,Альберта,13352357
http://www.wikidata.org/entity/Q528095,Супермен III,Милтон-Кинс,13352357
http://www.wikidata.org/entity/Q528095,Супермен III,Glen Canyon,13352357
http://www.wikidata.org/entity/Q528095,Супермен III,Pinewood Studios,13352357
http://www.wikidata.org/entity/Q541707,Колдун,Нью-Джерси,12000000
http://www.wikidata.org/entity/Q541707,Колдун,Нью-Джерси,12006232
http://www.wikidata.org/entity/Q546471,Большое ограбление поезда,Pinewood Studios,13027857
http://www.wikidata.org/entity/Q724960,Кровавый спорт,Гонконг,11806119
http://www.wikidata.org/entity/Q727775,Турбулентность,Нью-Йорк,11538235
http://www.wikidata.org/entity/Q727775,Турбулентность,Калифорния,11538235
http://www.wikidata.org/entity/Q727775,Турбулентность,Нью-Джерси,11538235
http://www.wikidata.org/entity/Q738662,Двойная порция,Нью-Йорк,11536423
http://www.wikidata.org/entity/Q738662,Двойная порция,Калифорния,11536423
http://www.wikidata.org/entity/Q738662,Двойная порция,Северная Каролина,11536423
http://www.wikidata.org/entity/Q806092,Бананы,Нью-Йорк,11833696
http://www.wikidata.org/entity/Q806092,Бананы,Перу,11833696
http://www.wikidata.org/entity/Q859494,Большой переполох в маленьком Китае,Сан-Франциско,11100000
http://www.wikidata.org/entity/Q903613,Зомби 2,Нью-Йорк,11720394
http://www.wikidata.org/entity/Q926789,Ларс и настоящая девушка,Торонто,11293663
http://www.wikidata.org/entity/Q944115,Ночная смена,Мэн,11582891
http://www.wikidata.org/entity/Q976728,Хэллоуин 5: Месть Майкла Майерса,Юта,11642254
http://www.wikidata.org/entity/Q1075182,Хлоя,Торонто,11702642
http://www.wikidata.org/entity/Q1077160,Галлиполи,Турция,11700000
http://www.wikidata.org/entity/Q1077160,Галлиполи,Турция,11740000
http://www.wikidata.org/entity/Q1077160,Галлиполи,Египет,11700000
http://www.wikidata.org/entity/Q1077160,Галлиполи,Египет,11740000
http://www.wikidata.org/entity/Q1133277,Загадочное убийство в Манхэттене,Нью-Йорк,11300000
http://www.wikidata.org/entity/Q1137907,Сидни Уайт,Флорида,11892415
http://www.wikidata.org/entity/Q1193098,Вор,Чикаго,11492915
http://www.wikidata.org/entity/Q1324090,Тень вампира,Люксембург,11155214
http://www.wikidata.org/entity/Q1475469,Полицейская академия 6: Город в осаде,Лос-Анджелес,11567217
http://www.wikidata.org/entity/Q1548431,Оставайтесь с нами,Аризона,12000000
http://www.wikidata.org/entity/Q1548431,Оставайтесь с нами,Британская Колумбия,12000000
http://www.wikidata.org/entity/Q2363927,Подержанные автомобили,Аризона,11715321
http://www.wikidata.org/entity/Q2656108,Я очень возбуждён,Мадрид,11700000
http://www.wikidata.org/entity/Q5478692,Милая Фрэнсис,Нью-Йорк,11300000
http://www.wikidata.org/entity/Q5478692,Милая Фрэнсис,Париж,11300000
http://www.wikidata.org/entity/Q5478692,Милая Фрэнсис,Калифорния,11300000
http://www.wikidata.org/entity/Q14920425,Исчезнувшая,Лос-Анджелес,11099165
http://www.wikidata.org/entity/Q14920425,Исчезнувшая,Лос-Анджелес,11883431
http://www.wikidata.org/entity/Q15087230,Ида,Лодзь,11100000
http://www.wikidata.org/entity/Q16251439,Голограмма для короля,США,11846010
http://www.wikidata.org/entity/Q16251439,Голограмма для короля,Египет,11846010
http://www.wikidata.org/entity/Q16251439,Голограмма для короля,Германия,11846010
http://www.wikidata.org/entity/Q16251439,Голограмма для короля,Марокко,11846010
http://www.wikidata.org/entity/Q67171881,Uncharted,Барселона,11452654
http://www.wikidata.org/entity/Q101239451,Тыгын Дархан,Якутия,11346891
http://www.wikidata.org/entity/Q105605250,X,Новая Зеландия,11765309
http://www.wikidata.org/entity/Q108314506,Банши Инишерина,Инишмор,11579680
http://www.wikidata.org/entity/Q108314506,Банши Инишерина,Акилл,11579680
http://www.wikidata.org/entity/Q28776,База «Клейтон»,Панама,42000000
http://www.wikidata.org/entity/Q28776,База «Клейтон»,Флорида,42000000
http://www.wikidata.org/entity/Q45394,Хижина в лесу,Ванкувер,42073277
http://www.wikidata.org/entity/Q115760,Женщина-кошка,Лос-Анджелес,40202379
http://www.wikidata.org/entity/Q115760,Женщина-кошка,Ванкувер,40202379
http://www.wikidata.org/entity/Q116852,Бэтмен,Англия,40489746
http://www.wikidata.org/entity/Q116852,Бэтмен,Хэтфилд-хаус,40489746
http://www.wikidata.org/entity/Q116852,Бэтмен,Небуорт-хаус,40489746
http://www.wikidata.org/entity/Q116852,Бэтмен,Pinewood Studios,40489746
http://www.wikidata.org/entity/Q116852,Бэтмен,Acton Lane Power Station,40489746
http://www.wikidata.org/entity/Q116852,Бэтмен,Little Barford Power Station,40489746
http://www.wikidata.org/entity/Q117315,Пианино,Новая Зеландия,40157856
http://www.wikidata.org/entity/Q139927,Зак и Мири снимают порно,Питтсбург,42105111
http://www.wikidata.org/entity/Q184843,Бегущий по лезвию,Лос-Анджелес,41722424
http://www.wikidata.org/entity/Q190525,Помни,Лос-Анджелес,39665951
http://www.wikidata.org/entity/Q211784,Космическая одиссея 2010,Нью-Мексико,40200000
http://www.wikidata.org/entity/Q211784,Космическая одиссея 2010,Нью-Мексико,40400657
http://www.wikidata.org/entity/Q229558,Миллионы Брюстера,Нью-Йорк,40833132
http://www.wikidata.org/entity/Q229558,Миллионы Брюстера,Лос-Анджелес,40833132
http://www.wikidata.org/entity/Q244931,Залечь на дно в Брюгге,Брюгге,39628029
http://www.wikidata.org/entity/Q261209,Буллит,Сан-Франциско,42300873
http://www.wikidata.org/entity/Q276772,Судья Дредд 3D,ЮАР,41037742
http://www.wikidata.org/entity/Q309003,Конан-варвар,Испания,39565475
http://www.wikidata.org/entity/Q309003,Конан-варвар,Альмерия,39565475
http://www.wikidata.org/entity/Q309003,Конан-варвар,Алькасаба в Альмерии,39565475
http://www.wikidata.org/entity/Q309003,Конан-варвар,Peñón de Bernal,39565475
